k,mu,bridge_gain,seed,accuracy,isolated_baseline
6.0,0.6,0.1,42,0.8133333333333334,0.7966666666666665
6.0,0.6,0.2,42,0.8133333333333334,0.7966666666666665
6.0,0.6,0.3,42,0.8133333333333334,0.7966666666666665
6.0,0.6,0.5,42,0.8300000000000001,0.7966666666666665
6.0,0.6,0.75,42,0.8466666666666667,0.7966666666666665
6.0,0.6,1.0,42,0.84,0.7966666666666665
6.0,0.6,1.5,42,0.8266666666666667,0.7966666666666665
6.0,0.6,2.0,42,0.82,0.7966666666666665
6.0,0.6,3.0,42,0.7966666666666665,0.7966666666666665
6.0,0.6,0.0,43,0.8000000000000002,0.8000000000000002
6.0,0.6,0.1,43,0.79,0.8000000000000002
6.0,0.6,0.2,43,0.7933333333333333,0.8000000000000002
6.0,0.6,0.3,43,0.8133333333333335,0.8000000000000002
6.0,0.6,0.5,43,0.8266666666666667,0.8000000000000002
6.0,0.6,0.75,43,0.8266666666666667,0.8000000000000002
6.0,0.6,1.0,43,0.8133333333333334,0.8000000000000002
6.0,0.6,1.5,43,0.8233333333333334,0.8000000000000002
6.0,0.6,2.0,43,0.8166666666666668,0.8000000000000002
6.0,0.6,3.0,43,0.8099999999999999,0.8000000000000002
6.0,0.6,0.0,44,0.7366666666666667,0.7366666666666667
6.0,0.6,0.1,44,0.7600000000000001,0.7366666666666667
6.0,0.6,0.2,44,0.7633333333333333,0.7366666666666667
6.0,0.6,0.3,44,0.79,0.7366666666666667
6.0,0.6,0.5,44,0.7733333333333334,0.7366666666666667
6.0,0.6,0.75,44,0.7799999999999999,0.7366666666666667
6.0,0.6,1.0,44,0.7799999999999999,0.7366666666666667
6.0,0.6,1.5,44,0.8033333333333333,0.7366666666666667
6.0,0.6,2.0,44,0.8066666666666666,0.7366666666666667
6.0,0.6,3.0,44,0.7933333333333333,0.7366666666666667
6.0,0.6,0.0,45,0.7866666666666667,0.7866666666666667
6.0,0.6,0.1,45,0.8000000000000002,0.7866666666666667
6.0,0.6,0.2,45,0.8233333333333333,0.7866666666666667
6.0,0.6,0.3,45,0.8000000000000002,0.7866666666666667
6.0,0.6,0.5,45,0.84,0.7866666666666667
6.0,0.6,0.75,45,0.8300000000000001,0.7866666666666667
6.0,0.6,1.0,45,0.8266666666666667,0.7866666666666667
6.0,0.6,1.5,45,0.8266666666666667,0.7866666666666667
6.0,0.6,2.0,45,0.8166666666666668,0.7866666666666667
6.0,0.6,3.0,45,0.8266666666666667,0.7866666666666667
6.0,0.6,0.0,46,0.8233333333333333,0.8233333333333333
6.0,0.6,0.1,46,0.8366666666666666,0.8233333333333333
6.0,0.6,0.2,46,0.8466666666666667,0.8233333333333333
6.0,0.6,0.3,46,0.86,0.8233333333333333
6.0,0.6,0.5,46,0.86,0.8233333333333333
6.0,0.6,0.75,46,0.8933333333333334,0.8233333333333333
6.0,0.6,1.0,46,0.8866666666666667,0.8233333333333333
6.0,0.6,1.5,46,0.86,0.8233333333333333
6.0,0.6,2.0,46,0.8466666666666667,0.8233333333333333
6.0,0.6,3.0,46,0.82,0.8233333333333333
6.0,0.6,0.0,47,0.7599999999999999,0.7599999999999999
6.0,0.6,0.1,47,0.7666666666666666,0.7599999999999999
6.0,0.6,0.2,47,0.7666666666666666,0.7599999999999999
6.0,0.6,0.3,47,0.7933333333333333,0.7599999999999999
6.0,0.6,0.5,47,0.82,0.7599999999999999
6.0,0.6,0.75,47,0.85,0.7599999999999999
6.0,0.6,1.0,47,0.8300000000000001,0.7599999999999999
6.0,0.6,1.5,47,0.8433333333333333,0.7599999999999999
6.0,0.6,2.0,47,0.8166666666666668,0.7599999999999999
6.0,0.6,3.0,47,0.8000000000000002,0.7599999999999999
6.0,0.6,0.0,48,0.7999999999999999,0.7999999999999999
6.0,0.6,0.1,48,0.7933333333333333,0.7999999999999999
6.0,0.6,0.2,48,0.8066666666666666,0.7999999999999999
6.0,0.6,0.3,48,0.8066666666666666,0.7999999999999999
6.0,0.6,0.5,48,0.8300000000000001,0.7999999999999999
6.0,0.6,0.75,48,0.8533333333333334,0.7999999999999999
6.0,0.6,1.0,48,0.8500000000000001,0.7999999999999999
6.0,0.6,1.5,48,0.8266666666666667,0.7999999999999999
6.0,0.6,2.0,48,0.82,0.7999999999999999
6.0,0.6,3.0,48,0.8066666666666666,0.7999999999999999
6.0,0.6,0.0,49,0.7833333333333333,0.7833333333333333
6.0,0.6,0.1,49,0.7833333333333333,0.7833333333333333
6.0,0.6,0.2,49,0.7999999999999999,0.7833333333333333
6.0,0.6,0.3,49,0.82,0.7833333333333333
6.0,0.6,0.5,49,0.8533333333333334,0.7833333333333333
6.0,0.6,0.75,49,0.8266666666666667,0.7833333333333333
6.0,0.6,1.0,49,0.8133333333333334,0.7833333333333333
6.0,0.6,1.5,49,0.7966666666666667,0.7833333333333333
6.0,0.6,2.0,49,0.7866666666666667,0.7833333333333333
6.0,0.6,3.0,49,0.7766666666666667,0.7833333333333333
6.0,0.65,0.0,42,0.7933333333333333,0.7933333333333333
6.0,0.65,0.1,42,0.7733333333333334,0.7933333333333333
6.0,0.65,0.2,42,0.7866666666666667,0.7933333333333333
6.0,0.65,0.3,42,0.79,0.7933333333333333
6.0,0.65,0.5,42,0.82,0.7933333333333333
6.0,0.65,0.75,42,0.82,0.7933333333333333
6.0,0.65,1.0,42,0.8266666666666667,0.7933333333333333
6.0,0.65,1.5,42,0.8333333333333334,0.7933333333333333
6.0,0.65,2.0,42,0.8266666666666667,0.7933333333333333
6.0,0.65,3.0,42,0.82,0.7933333333333333
6.0,0.65,0.0,43,0.7966666666666667,0.7966666666666667
6.0,0.65,0.1,43,0.7999999999999999,0.7966666666666667
6.0,0.65,0.2,43,0.7999999999999999,0.7966666666666667
6.0,0.65,0.3,43,0.8166666666666668,0.7966666666666667
6.0,0.65,0.5,43,0.8233333333333333,0.7966666666666667
6.0,0.65,0.75,43,0.8366666666666666,0.7966666666666667
6.0,0.65,1.0,43,0.8300000000000001,0.7966666666666667
6.0,0.65,1.5,43,0.8133333333333334,0.7966666666666667
6.0,0.65,2.0,43,0.82,0.7966666666666667
6.0,0.65,3.0,43,0.81,0.7966666666666667
6.0,0.65,0.0,44,0.8333333333333334,0.8333333333333334
6.0,0.65,0.1,44,0.7933333333333333,0.8333333333333334
6.0,0.65,0.2,44,0.8233333333333334,0.8333333333333334
6.0,0.65,0.3,44,0.82,0.8333333333333334
6.0,0.65,0.5,44,0.8333333333333334,0.8333333333333334
6.0,0.65,0.75,44,0.8333333333333334,0.8333333333333334
6.0,0.65,1.0,44,0.8366666666666668,0.8333333333333334
6.0,0.65,1.5,44,0.84,0.8333333333333334
6.0,0.65,2.0,44,0.8133333333333334,0.8333333333333334
6.0,0.65,3.0,44,0.81,0.8333333333333334
6.0,0.65,0.0,45,0.8099999999999999,0.8099999999999999
6.0,0.65,0.1,45,0.82,0.8099999999999999
6.0,0.65,0.2,45,0.8466666666666667,0.8099999999999999
6.0,0.65,0.3,45,0.8433333333333334,0.8099999999999999
6.0,0.65,0.5,45,0.8566666666666666,0.8099999999999999
6.0,0.65,0.75,45,0.8433333333333334,0.8099999999999999
6.0,0.65,1.0,45,0.8533333333333334,0.8099999999999999
6.0,0.65,1.5,45,0.8366666666666666,0.8099999999999999
6.0,0.65,2.0,45,0.8233333333333333,0.8099999999999999
6.0,0.65,3.0,45,0.8166666666666668,0.8099999999999999
6.0,0.65,0.0,46,0.7766666666666667,0.7766666666666667
6.0,0.65,0.1,46,0.7933333333333333,0.7766666666666667
6.0,0.65,0.2,46,0.8066666666666666,0.7766666666666667
6.0,0.65,0.3,46,0.8300000000000001,0.7766666666666667
6.0,0.65,0.5,46,0.8333333333333334,0.7766666666666667
6.0,0.65,0.75,46,0.8366666666666668,0.7766666666666667
6.0,0.65,1.0,46,0.8433333333333333,0.7766666666666667
6.0,0.65,1.5,46,0.8466666666666667,0.7766666666666667
6.0,0.65,2.0,46,0.84,0.7766666666666667
6.0,0.65,3.0,46,0.8166666666666665,0.7766666666666667
6.0,0.65,0.0,47,0.8433333333333334,0.8433333333333334
6.0,0.65,0.1,47,0.8300000000000001,0.8433333333333334
6.0,0.65,0.2,47,0.8433333333333333,0.8433333333333334
6.0,0.65,0.3,47,0.8666666666666667,0.8433333333333334
6.0,0.65,0.5,47,0.8733333333333334,0.8433333333333334
6.0,0.65,0.75,47,0.8766666666666666,0.8433333333333334
6.0,0.65,1.0,47,0.8633333333333333,0.8433333333333334
6.0,0.65,1.5,47,0.8433333333333333,0.8433333333333334
6.0,0.65,2.0,47,0.8066666666666666,0.8433333333333334
6.0,0.65,3.0,47,0.8099999999999999,0.8433333333333334
6.0,0.65,0.0,48,0.7600000000000001,0.7600000000000001
6.0,0.65,0.1,48,0.7799999999999999,0.7600000000000001
6.0,0.65,0.2,48,0.8066666666666666,0.7600000000000001
6.0,0.65,0.3,48,0.7966666666666667,0.7600000000000001
6.0,0.65,0.5,48,0.79,0.7600000000000001
6.0,0.65,0.75,48,0.8066666666666666,0.7600000000000001
6.0,0.65,1.0,48,0.8233333333333333,0.7600000000000001
6.0,0.65,1.5,48,0.8166666666666665,0.7600000000000001
6.0,0.65,2.0,48,0.7933333333333333,0.7600000000000001
6.0,0.65,3.0,48,0.8000000000000002,0.7600000000000001
6.0,0.65,0.0,49,0.7766666666666667,0.7766666666666667
6.0,0.65,0.1,49,0.7799999999999999,0.7766666666666667
6.0,0.65,0.2,49,0.8099999999999999,0.7766666666666667
6.0,0.65,0.3,49,0.8333333333333334,0.7766666666666667
6.0,0.65,0.5,49,0.8566666666666666,0.7766666666666667
6.0,0.65,0.75,49,0.8366666666666666,0.7766666666666667
6.0,0.65,1.0,49,0.8366666666666666,0.7766666666666667
6.0,0.65,1.5,49,0.8366666666666666,0.7766666666666667
6.0,0.65,2.0,49,0.8466666666666667,0.7766666666666667
6.0,0.65,3.0,49,0.82,0.7766666666666667
6.0,0.7,0.0,42,0.7933333333333333,0.7933333333333333
6.0,0.7,0.1,42,0.8300000000000001,0.7933333333333333
6.0,0.7,0.2,42,0.8366666666666666,0.7933333333333333
6.0,0.7,0.3,42,0.85,0.7933333333333333
6.0,0.7,0.5,42,0.8633333333333333,0.7933333333333333
6.0,0.7,0.75,42,0.8633333333333333,0.7933333333333333
6.0,0.7,1.0,42,0.8533333333333334,0.7933333333333333
6.0,0.7,1.5,42,0.8366666666666666,0.7933333333333333
6.0,0.7,2.0,42,0.82,0.7933333333333333
6.0,0.7,3.0,42,0.8000000000000002,0.7933333333333333
6.0,0.7,0.0,43,0.7833333333333332,0.7833333333333332
6.0,0.7,0.1,43,0.79,0.7833333333333332
6.0,0.7,0.2,43,0.8166666666666668,0.7833333333333332
6.0,0.7,0.3,43,0.8433333333333334,0.7833333333333332
6.0,0.7,0.5,43,0.8466666666666667,0.7833333333333332
6.0,0.7,0.75,43,0.8366666666666668,0.7833333333333332
6.0,0.7,1.0,43,0.84,0.7833333333333332
6.0,0.7,1.5,43,0.8266666666666667,0.7833333333333332
6.0,0.7,2.0,43,0.8033333333333333,0.7833333333333332
6.0,0.7,3.0,43,0.79,0.7833333333333332
6.0,0.7,0.0,44,0.7933333333333333,0.7933333333333333
6.0,0.7,0.1,44,0.7966666666666667,0.7933333333333333
6.0,0.7,0.2,44,0.7933333333333333,0.7933333333333333
6.0,0.7,0.3,44,0.7866666666666667,0.7933333333333333
6.0,0.7,0.5,44,0.8233333333333333,0.7933333333333333
6.0,0.7,0.75,44,0.7799999999999999,0.7933333333333333
6.0,0.7,1.0,44,0.7933333333333333,0.7933333333333333
6.0,0.7,1.5,44,0.7799999999999999,0.7933333333333333
6.0,0.7,2.0,44,0.7799999999999999,0.7933333333333333
6.0,0.7,3.0,44,0.7933333333333333,0.7933333333333333
6.0,0.7,0.0,45,0.7266666666666666,0.7266666666666666
6.0,0.7,0.1,45,0.71,0.7266666666666666
6.0,0.7,0.2,45,0.73,0.7266666666666666
6.0,0.7,0.3,45,0.7333333333333334,0.7266666666666666
6.0,0.7,0.5,45,0.7533333333333333,0.7266666666666666
6.0,0.7,0.75,45,0.7533333333333333,0.7266666666666666
6.0,0.7,1.0,45,0.7533333333333333,0.7266666666666666
6.0,0.7,1.5,45,0.7866666666666667,0.7266666666666666
6.0,0.7,2.0,45,0.7866666666666667,0.7266666666666666
6.0,0.7,3.0,45,0.7833333333333333,0.7266666666666666
6.0,0.7,0.0,46,0.7833333333333333,0.7833333333333333
6.0,0.7,0.1,46,0.8066666666666666,0.7833333333333333
6.0,0.7,0.2,46,0.8066666666666666,0.7833333333333333
6.0,0.7,0.3,46,0.82,0.7833333333333333
6.0,0.7,0.5,46,0.8466666666666667,0.7833333333333333
6.0,0.7,0.75,46,0.81,0.7833333333333333
6.0,0.7,1.0,46,0.82,0.7833333333333333
6.0,0.7,1.5,46,0.8066666666666666,0.7833333333333333
6.0,0.7,2.0,46,0.8033333333333333,0.7833333333333333
6.0,0.7,3.0,46,0.7999999999999999,0.7833333333333333
6.0,0.7,0.0,47,0.7666666666666666,0.7666666666666666
6.0,0.7,0.1,47,0.7766666666666667,0.7666666666666666
6.0,0.7,0.2,47,0.7833333333333333,0.7666666666666666
6.0,0.7,0.3,47,0.7966666666666667,0.7666666666666666
6.0,0.7,0.5,47,0.8233333333333333,0.7666666666666666
6.0,0.7,0.75,47,0.86,0.7666666666666666
6.0,0.7,1.0,47,0.84,0.7666666666666666
6.0,0.7,1.5,47,0.8266666666666667,0.7666666666666666
6.0,0.7,2.0,47,0.8133333333333335,0.7666666666666666
6.0,0.7,3.0,47,0.8066666666666666,0.7666666666666666
6.0,0.7,0.0,48,0.7933333333333333,0.7933333333333333
6.0,0.7,0.1,48,0.7933333333333333,0.7933333333333333
6.0,0.7,0.2,48,0.7933333333333333,0.7933333333333333
6.0,0.7,0.3,48,0.8033333333333333,0.7933333333333333
6.0,0.7,0.5,48,0.8066666666666666,0.7933333333333333
6.0,0.7,0.75,48,0.82,0.7933333333333333
6.0,0.7,1.0,48,0.82,0.7933333333333333
6.0,0.7,1.5,48,0.8133333333333334,0.7933333333333333
6.0,0.7,2.0,48,0.8166666666666665,0.7933333333333333
6.0,0.7,3.0,48,0.82,0.7933333333333333
6.0,0.7,0.0,49,0.8066666666666666,0.8066666666666666
6.0,0.7,0.1,49,0.7966666666666667,0.8066666666666666
6.0,0.7,0.2,49,0.8233333333333334,0.8066666666666666
6.0,0.7,0.3,49,0.85,0.8066666666666666
6.0,0.7,0.5,49,0.85,0.8066666666666666
6.0,0.7,0.75,49,0.8266666666666667,0.8066666666666666
6.0,0.7,1.0,49,0.84,0.8066666666666666
6.0,0.7,1.5,49,0.81,0.8066666666666666
6.0,0.7,2.0,49,0.8066666666666666,0.8066666666666666
6.0,0.7,3.0,49,0.8133333333333334,0.8066666666666666
6.0,0.75,0.0,42,0.77,0.77
6.0,0.75,0.1,42,0.7733333333333333,0.77
6.0,0.75,0.2,42,0.8033333333333332,0.77
6.0,0.75,0.3,42,0.8066666666666666,0.77
6.0,0.75,0.5,42,0.8333333333333334,0.77
6.0,0.75,0.75,42,0.8333333333333334,0.77
6.0,0.75,1.0,42,0.8233333333333333,0.77
6.0,0.75,1.5,42,0.82,0.77
6.0,0.75,2.0,42,0.82,0.77
6.0,0.75,3.0,42,0.8166666666666665,0.77
6.0,0.75,0.0,43,0.7733333333333334,0.7733333333333334
6.0,0.75,0.1,43,0.77,0.7733333333333334
6.0,0.75,0.2,43,0.8066666666666666,0.7733333333333334
6.0,0.75,0.3,43,0.8266666666666667,0.7733333333333334
6.0,0.75,0.5,43,0.8333333333333334,0.7733333333333334
6.0,0.75,0.75,43,0.8233333333333333,0.7733333333333334
6.0,0.75,1.0,43,0.82,0.7733333333333334
6.0,0.75,1.5,43,0.84,0.7733333333333334
6.0,0.75,2.0,43,0.83,0.7733333333333334
6.0,0.75,3.0,43,0.82,0.7733333333333334
6.0,0.75,0.0,44,0.7966666666666667,0.7966666666666667
6.0,0.75,0.1,44,0.7933333333333333,0.7966666666666667
6.0,0.75,0.2,44,0.7966666666666667,0.7966666666666667
6.0,0.75,0.3,44,0.82,0.7966666666666667
6.0,0.75,0.5,44,0.8433333333333333,0.7966666666666667
6.0,0.75,0.75,44,0.8366666666666666,0.7966666666666667
6.0,0.75,1.0,44,0.84,0.7966666666666667
6.0,0.75,1.5,44,0.8133333333333334,0.7966666666666667
6.0,0.75,2.0,44,0.82,0.7966666666666667
6.0,0.75,3.0,44,0.8099999999999999,0.7966666666666667
6.0,0.75,0.0,45,0.7833333333333333,0.7833333333333333
6.0,0.75,0.1,45,0.7799999999999999,0.7833333333333333
6.0,0.75,0.2,45,0.7933333333333333,0.7833333333333333
6.0,0.75,0.3,45,0.8033333333333333,0.7833333333333333
6.0,0.75,0.5,45,0.81,0.7833333333333333
6.0,0.75,0.75,45,0.8233333333333334,0.7833333333333333
6.0,0.75,1.0,45,0.8066666666666666,0.7833333333333333
6.0,0.75,1.5,45,0.8033333333333333,0.7833333333333333
6.0,0.75,2.0,45,0.8066666666666666,0.7833333333333333
6.0,0.75,3.0,45,0.8033333333333333,0.7833333333333333
6.0,0.75,0.0,46,0.7433333333333333,0.7433333333333333
6.0,0.75,0.1,46,0.7333333333333334,0.7433333333333333
6.0,0.75,0.2,46,0.75,0.7433333333333333
6.0,0.75,0.3,46,0.7433333333333335,0.7433333333333333
6.0,0.75,0.5,46,0.7933333333333333,0.7433333333333333
6.0,0.75,0.75,46,0.8433333333333333,0.7433333333333333
6.0,0.75,1.0,46,0.8300000000000001,0.7433333333333333
6.0,0.75,1.5,46,0.8300000000000001,0.7433333333333333
6.0,0.75,2.0,46,0.7999999999999999,0.7433333333333333
6.0,0.75,3.0,46,0.7933333333333333,0.7433333333333333
6.0,0.75,0.0,47,0.7600000000000001,0.7600000000000001
6.0,0.75,0.1,47,0.7466666666666667,0.7600000000000001
6.0,0.75,0.2,47,0.7833333333333332,0.7600000000000001
6.0,0.75,0.3,47,0.8266666666666667,0.7600000000000001
6.0,0.75,0.5,47,0.8266666666666667,0.7600000000000001
6.0,0.75,0.75,47,0.8300000000000001,0.7600000000000001
6.0,0.75,1.0,47,0.8366666666666666,0.7600000000000001
6.0,0.75,1.5,47,0.82,0.7600000000000001
6.0,0.75,2.0,47,0.8166666666666665,0.7600000000000001
6.0,0.75,3.0,47,0.82,0.7600000000000001
6.0,0.75,0.0,48,0.8233333333333334,0.8233333333333334
6.0,0.75,0.1,48,0.79,0.8233333333333334
6.0,0.75,0.2,48,0.7999999999999999,0.8233333333333334
6.0,0.75,0.3,48,0.81,0.8233333333333334
6.0,0.75,0.5,48,0.8333333333333334,0.8233333333333334
6.0,0.75,0.75,48,0.8466666666666667,0.8233333333333334
6.0,0.75,1.0,48,0.8166666666666668,0.8233333333333334
6.0,0.75,1.5,48,0.7933333333333333,0.8233333333333334
6.0,0.75,2.0,48,0.8066666666666666,0.8233333333333334
6.0,0.75,3.0,48,0.8000000000000002,0.8233333333333334
6.0,0.75,0.0,49,0.7666666666666666,0.7666666666666666
6.0,0.75,0.1,49,0.77,0.7666666666666666
6.0,0.75,0.2,49,0.7933333333333333,0.7666666666666666
6.0,0.75,0.3,49,0.8333333333333334,0.7666666666666666
6.0,0.75,0.5,49,0.85,0.7666666666666666
6.0,0.75,0.75,49,0.8433333333333334,0.7666666666666666
6.0,0.75,1.0,49,0.82,0.7666666666666666
6.0,0.75,1.5,49,0.81,0.7666666666666666
6.0,0.75,2.0,49,0.8066666666666666,0.7666666666666666
6.0,0.75,3.0,49,0.8066666666666666,0.7666666666666666
6.0,0.8,0.0,42,0.7166666666666667,0.7166666666666667
6.0,0.8,0.1,42,0.7733333333333334,0.7166666666666667
6.0,0.8,0.2,42,0.7766666666666667,0.7166666666666667
6.0,0.8,0.3,42,0.7966666666666667,0.7166666666666667
6.0,0.8,0.5,42,0.8166666666666668,0.7166666666666667
6.0,0.8,0.75,42,0.8333333333333334,0.7166666666666667
6.0,0.8,1.0,42,0.84,0.7166666666666667
6.0,0.8,1.5,42,0.8233333333333334,0.7166666666666667
6.0,0.8,2.0,42,0.8233333333333333,0.7166666666666667
6.0,0.8,3.0,42,0.7966666666666667,0.7166666666666667
6.0,0.8,0.0,43,0.7366666666666667,0.7366666666666667
6.0,0.8,0.1,43,0.75,0.7366666666666667
6.0,0.8,0.2,43,0.7733333333333334,0.7366666666666667
6.0,0.8,0.3,43,0.7866666666666667,0.7366666666666667
6.0,0.8,0.5,43,0.8133333333333334,0.7366666666666667
6.0,0.8,0.75,43,0.8266666666666668,0.7366666666666667
6.0,0.8,1.0,43,0.82,0.7366666666666667
6.0,0.8,1.5,43,0.8099999999999999,0.7366666666666667
6.0,0.8,2.0,43,0.7933333333333333,0.7366666666666667
6.0,0.8,3.0,43,0.7833333333333333,0.7366666666666667
6.0,0.8,0.0,44,0.7733333333333334,0.7733333333333334
6.0,0.8,0.1,44,0.75,0.7733333333333334
6.0,0.8,0.2,44,0.7833333333333332,0.7733333333333334
6.0,0.8,0.3,44,0.7933333333333333,0.7733333333333334
6.0,0.8,0.5,44,0.8066666666666666,0.7733333333333334
6.0,0.8,0.75,44,0.8033333333333333,0.7733333333333334
6.0,0.8,1.0,44,0.7966666666666665,0.7733333333333334
6.0,0.8,1.5,44,0.7966666666666667,0.7733333333333334
6.0,0.8,2.0,44,0.7966666666666665,0.7733333333333334
6.0,0.8,3.0,44,0.7833333333333333,0.7733333333333334
6.0,0.8,0.0,45,0.75,0.75
6.0,0.8,0.1,45,0.75,0.75
6.0,0.8,0.2,45,0.7866666666666667,0.75
6.0,0.8,0.3,45,0.7833333333333333,0.75
6.0,0.8,0.5,45,0.7866666666666667,0.75
6.0,0.8,0.75,45,0.7799999999999999,0.75
6.0,0.8,1.0,45,0.7966666666666667,0.75
6.0,0.8,1.5,45,0.7833333333333333,0.75
6.0,0.8,2.0,45,0.7866666666666667,0.75
6.0,0.8,3.0,45,0.7799999999999999,0.75
6.0,0.8,0.0,46,0.8033333333333333,0.8033333333333333
6.0,0.8,0.1,46,0.79,0.8033333333333333
6.0,0.8,0.2,46,0.8033333333333333,0.8033333333333333
6.0,0.8,0.3,46,0.8099999999999999,0.8033333333333333
6.0,0.8,0.5,46,0.8266666666666667,0.8033333333333333
6.0,0.8,0.75,46,0.8466666666666667,0.8033333333333333
6.0,0.8,1.0,46,0.8433333333333334,0.8033333333333333
6.0,0.8,1.5,46,0.8266666666666667,0.8033333333333333
6.0,0.8,2.0,46,0.8266666666666668,0.8033333333333333
6.0,0.8,3.0,46,0.8300000000000001,0.8033333333333333
6.0,0.8,0.0,47,0.7799999999999999,0.7799999999999999
6.0,0.8,0.1,47,0.7766666666666667,0.7799999999999999
6.0,0.8,0.2,47,0.7999999999999999,0.7799999999999999
6.0,0.8,0.3,47,0.8266666666666667,0.7799999999999999
6.0,0.8,0.5,47,0.8433333333333333,0.7799999999999999
6.0,0.8,0.75,47,0.8433333333333333,0.7799999999999999
6.0,0.8,1.0,47,0.8533333333333334,0.7799999999999999
6.0,0.8,1.5,47,0.8366666666666666,0.7799999999999999
6.0,0.8,2.0,47,0.8166666666666668,0.7799999999999999
6.0,0.8,3.0,47,0.8166666666666668,0.7799999999999999
6.0,0.8,0.0,48,0.7666666666666666,0.7666666666666666
6.0,0.8,0.1,48,0.75,0.7666666666666666
6.0,0.8,0.2,48,0.7533333333333333,0.7666666666666666
6.0,0.8,0.3,48,0.7833333333333333,0.7666666666666666
6.0,0.8,0.5,48,0.8166666666666665,0.7666666666666666
6.0,0.8,0.75,48,0.8133333333333334,0.7666666666666666
6.0,0.8,1.0,48,0.81,0.7666666666666666
6.0,0.8,1.5,48,0.8166666666666668,0.7666666666666666
6.0,0.8,2.0,48,0.8166666666666668,0.7666666666666666
6.0,0.8,3.0,48,0.8000000000000002,0.7666666666666666
6.0,0.8,0.0,49,0.77,0.77
6.0,0.8,0.1,49,0.7533333333333334,0.77
6.0,0.8,0.2,49,0.7533333333333333,0.77
6.0,0.8,0.3,49,0.77,0.77
6.0,0.8,0.5,49,0.8133333333333335,0.77
6.0,0.8,0.75,49,0.8300000000000001,0.77
6.0,0.8,1.0,49,0.84,0.77
6.0,0.8,1.5,49,0.82,0.77
6.0,0.8,2.0,49,0.8166666666666665,0.77
6.0,0.8,3.0,49,0.82,0.77
6.0,0.85,0.0,42,0.7933333333333333,0.7933333333333333
6.0,0.85,0.1,42,0.7466666666666667,0.7933333333333333
6.0,0.85,0.2,42,0.7733333333333333,0.7933333333333333
6.0,0.85,0.3,42,0.7766666666666667,0.7933333333333333
6.0,0.85,0.5,42,0.8000000000000002,0.7933333333333333
6.0,0.85,0.75,42,0.7966666666666667,0.7933333333333333
6.0,0.85,1.0,42,0.7966666666666667,0.7933333333333333
6.0,0.85,1.5,42,0.7933333333333333,0.7933333333333333
6.0,0.85,2.0,42,0.8000000000000002,0.7933333333333333
6.0,0.85,3.0,42,0.8066666666666666,0.7933333333333333
6.0,0.85,0.0,43,0.7799999999999999,0.7799999999999999
6.0,0.85,0.1,43,0.7600000000000001,0.7799999999999999
6.0,0.85,0.2,43,0.7799999999999999,0.7799999999999999
6.0,0.85,0.3,43,0.8033333333333333,0.7799999999999999
6.0,0.85,0.5,43,0.8133333333333334,0.7799999999999999
6.0,0.85,0.75,43,0.8066666666666666,0.7799999999999999
6.0,0.85,1.0,43,0.8133333333333334,0.7799999999999999
6.0,0.85,1.5,43,0.8166666666666668,0.7799999999999999
6.0,0.85,2.0,43,0.8133333333333334,0.7799999999999999
6.0,0.85,3.0,43,0.8133333333333334,0.7799999999999999
6.0,0.85,0.0,44,0.8133333333333334,0.8133333333333334
6.0,0.85,0.1,44,0.7633333333333333,0.8133333333333334
6.0,0.85,0.2,44,0.7666666666666666,0.8133333333333334
6.0,0.85,0.3,44,0.79,0.8133333333333334
6.0,0.85,0.5,44,0.7933333333333333,0.8133333333333334
6.0,0.85,0.75,44,0.8133333333333334,0.8133333333333334
6.0,0.85,1.0,44,0.8133333333333334,0.8133333333333334
6.0,0.85,1.5,44,0.82,0.8133333333333334
6.0,0.85,2.0,44,0.8266666666666667,0.8133333333333334
6.0,0.85,3.0,44,0.8233333333333334,0.8133333333333334
6.0,0.85,0.0,45,0.7866666666666667,0.7866666666666667
6.0,0.85,0.1,45,0.7766666666666667,0.7866666666666667
6.0,0.85,0.2,45,0.79,0.7866666666666667
6.0,0.85,0.3,45,0.7866666666666667,0.7866666666666667
6.0,0.85,0.5,45,0.7966666666666667,0.7866666666666667
6.0,0.85,0.75,45,0.8099999999999999,0.7866666666666667
6.0,0.85,1.0,45,0.8033333333333333,0.7866666666666667
6.0,0.85,1.5,45,0.7866666666666667,0.7866666666666667
6.0,0.85,2.0,45,0.8000000000000002,0.7866666666666667
6.0,0.85,3.0,45,0.7933333333333333,0.7866666666666667
6.0,0.85,0.0,46,0.7933333333333333,0.7933333333333333
6.0,0.85,0.1,46,0.77,0.7933333333333333
6.0,0.85,0.2,46,0.7733333333333334,0.7933333333333333
6.0,0.85,0.3,46,0.7799999999999999,0.7933333333333333
6.0,0.85,0.5,46,0.7966666666666667,0.7933333333333333
6.0,0.85,0.75,46,0.7866666666666667,0.7933333333333333
6.0,0.85,1.0,46,0.8133333333333334,0.7933333333333333
6.0,0.85,1.5,46,0.8166666666666665,0.7933333333333333
6.0,0.85,2.0,46,0.8133333333333334,0.7933333333333333
6.0,0.85,3.0,46,0.8033333333333333,0.7933333333333333
6.0,0.85,0.0,47,0.7933333333333333,0.7933333333333333
6.0,0.85,0.1,47,0.79,0.7933333333333333
6.0,0.85,0.2,47,0.8099999999999999,0.7933333333333333
6.0,0.85,0.3,47,0.8266666666666667,0.7933333333333333
6.0,0.85,0.5,47,0.8333333333333334,0.7933333333333333
